feature_0,feature_1,feature_2,feature_3,scaled_target
0.16065043,-1.9067448,-1.6021088,0.42327037,0.3933658
0.008450389,-1.5136065,-1.7491025,1.1328896,0.5090735
-0.16316177,-1.3206325,-1.2866226,1.006446,0.47050425
-0.17407319,-1.2827715,-1.1753367,0.6279603,0.084812015
0.0030003786,-1.6512529,-1.8464729,0.9183309,0.3547966
-0.010145634,-1.5178394,-1.6438497,1.0091981,1.1647503
0.0008202195,-1.5097331,-1.377439,1.1047856,1.3575964
0.017803371,-1.4146221,-1.1710328,0.48346272,1.5118734
-0.033680588,-1.5172203,-1.4564852,0.6010364,2.0518425
-0.08376378,-1.5420903,-1.5613555,0.7907162,1.5118734
-0.10843305,-1.5060014,-1.191436,0.92694795,1.8204271
-0.15625776,-1.3125912,-1.127669,0.551267,1.7818578
0.09971231,-1.6866127,-0.9920757,1.0578275,1.8204271
0.06825623,-1.6748178,-1.1495054,1.1102093,1.5504426
0.019737989,-1.6381094,-1.2318777,1.0010308,1.6661502
-0.021027118,-1.5456276,-1.1125606,0.44384733,1.627581
0.12980175,-1.8608067,-1.498807,0.5429889,1.2033195
0.18419015,-2.1876154,-1.552801,0.024338871,1.627581
0.2569365,-2.5706093,-1.6310273,-0.03139624,1.0490426
0.38555658,-2.4173906,-1.6664789,0.35262218,1.2033195
0.10073435,-2.0237827,-1.887913,0.327271,1.1647503
-0.099312484,-1.5619621,-1.7381905,0.50876534,0.7404888
-0.010773808,-1.2385765,-0.56830394,1.0373743,0.5476427
0.006391108,-1.2922814,-0.5463249,0.6111305,0.3933658
-0.032656133,-1.207455,-0.99985695,1.1772264,0.04624279
-0.109282434,-1.0426031,-1.0586605,1.6665562,0.6633504
-0.15795118,-0.95639384,-0.9217843,1.9378492,0.43193504
-0.26299596,-0.96269625,-1.4094616,1.103495,0.5476427
-0.3602894,-0.8975598,-1.4832613,1.3657955,0.23908891
-0.392013,-0.70258784,-1.1061746,2.0504594,-0.14660333
-0.20954591,-0.81774473,-0.44646108,2.4200234,-0.069464885
-0.116890684,-0.94797885,-0.17412049,2.0052855,0.084812015
-0.058752418,-1.0870793,-0.510783,1.9843811,-0.10803411
-0.11255933,-0.912522,-0.371023,2.2851453,0.04624279
-0.1119934,-0.93376315,-0.6218934,1.8200997,0.6633504
-0.00882408,-1.0225703,-0.8398962,1.0007906,0.7404888
-0.035538673,-1.1274878,-0.81048906,1.4770726,0.62478113
-0.09740746,-1.0043538,-0.43351308,1.7863921,0.3547966
0.020721942,-1.3343844,-1.0687985,0.96442556,0.5862119
0.044594824,-1.5112429,-1.5482221,0.49419788,0.5090735
0.19593656,-1.6967887,-1.8740076,0.66023433,0.62478113
0.18791938,-1.8364635,-1.5392617,0.5013294,0.5090735
0.28644943,-1.7864819,-1.2401396,0.76209843,0.3547966
0.26269388,-1.8107765,-1.4170295,0.721683,0.31622735
-0.094043225,-1.418558,-1.2617793,0.82875955,0.43193504
-0.05295965,-1.0381842,-0.8462538,1.5657848,0.20051968
0.044906586,-1.0848039,-0.73174596,1.5948671,0.5476427
0.019286692,-1.1043795,-0.5814358,1.5711647,-0.14660333
-0.09292124,-0.965041,-0.5020344,2.1235285,0.20051968
-0.07212567,-0.9313618,-0.40773517,2.2732608,-0.262311
-0.113375604,-0.81049997,-0.41662776,2.4619749,-0.18517256
-0.041039765,-0.92289186,-0.7245161,2.085628,-0.03089566
-0.13740909,-0.8098382,-0.7529806,2.098148,-0.10803411
-0.087099835,-0.8829126,-0.7076405,2.2089314,-0.14660333
0.027053654,-1.0198038,-0.88902783,1.7813983,-0.10803411
0.0995436,-1.1827097,-1.0684538,1.039054,0.47050425
0.029512644,-1.1220132,-1.0395589,1.4204234,0.7019196
0.018915296,-1.0654442,-1.0292842,1.6049234,0.3933658
-0.038000792,-1.0286508,-1.0335449,1.5205175,0.5862119
0.10926148,-1.2533514,-1.3286186,0.9187465,0.7404888
-0.015732408,-1.1160399,-1.77049,0.6465795,0.5090735
0.12355971,-1.440416,-1.8263248,0.6751118,0.16195047
0.23094451,-1.5710821,-2.5188112,0.078792244,0.43193504
0.1974467,-1.7206764,-2.665269,-0.53569484,0.77905804
-0.48775864,-1.5523297,-3.7487102,-0.2989467,0.20051968
-0.585449,-1.5572184,-3.8649216,-0.19457099,0.123381235
-0.4655283,-1.6579003,-3.4672499,-0.25122437,0.3933658
-0.29869395,-1.9167428,-3.5629392,-0.63026917,0.27765813
-0.095777124,-1.6426631,-3.1241012,0.43821672,-0.18517256
-0.36347848,-1.2700374,-3.0131164,0.22299191,0.20051968
-0.13441746,-1.1415064,-2.7736483,0.48431703,0.23908891
0.08088988,-1.2418675,-2.8818755,0.6490947,-0.14660333
-0.12008837,-0.9216669,-2.4915314,1.2344621,-0.6865725
-0.14146826,-0.7993194,-2.5750694,1.4680244,-0.10803411
-0.18007599,-0.6557486,-1.7055835,1.8728807,-0.33944947
-0.1664983,-0.68176454,-1.7661214,1.7116296,0.007673565
-0.21834624,-0.6148327,-1.7863076,1.854031,0.04624279
-0.18314953,-0.6379205,-2.2266269,1.4140176,-0.22374178
-0.07574923,-0.74954516,-2.718789,0.9904851,0.5476427
0.034109652,-0.9055327,-2.6289167,0.42529133,0.7404888
-0.0029060543,-0.8236966,-2.6761107,0.43999425,0.3547966
-0.08103673,-0.6158898,-2.8535943,0.8445287,0.3547966
-0.026559591,-0.80778176,-3.3822942,0.51937914,0.43193504
0.083917886,-0.9087331,-3.8086567,-0.034071892,0.6633504
0.10225481,-0.92453414,-3.9701085,-0.085314125,0.97190416
0.08504319,-0.7904689,-4.4009933,0.122689635,1.0104734
0.16342327,-1.0176508,-4.3510904,-0.64312935,0.77905804
0.27885383,-1.3178127,-4.277099,-1.1524981,0.7404888
0.35096425,-1.3411573,-4.6834445,-0.9580127,0.31622735
0.22538376,-1.3507931,-4.5669,-0.81375563,0.5476427
0.38433856,-1.6343982,-4.3890586,-0.50695837,0.6633504
0.23894238,-1.828097,-3.6480017,-0.6170316,0.31622735
-0.03112927,-1.736452,-3.6569715,-0.4030244,0.23908891
0.14476642,-1.137532,-3.147925,0.31357625,0.62478113
0.1685127,-0.98480624,-3.5552268,0.12149325,0.123381235
0.12841651,-0.9062144,-3.0784974,0.13573852,0.5090735
0.0057462156,-0.8018094,-3.1665158,0.46169403,0.47050425
-0.04120761,-0.76877123,-3.0938683,0.65192866,0.04624279
-0.103339374,-0.731641,-3.0934744,0.81112146,0.084812015
-0.23805653,-0.7122432,-2.7654066,0.81313086,-0.069464885
-0.32242066,-0.7176161,-3.022944,1.0783247,0.04624279
-0.23182864,-0.831768,-3.094747,0.67653716,0.123381235
-0.16657199,-0.7523505,-3.3229733,0.28922054,-0.069464885
-0.11455016,-0.61147565,-2.84616,0.17612043,0.6633504
-0.11241187,-0.6856218,-3.0767508,0.42619917,0.27765813
-0.109202236,-0.60994124,-2.8784637,0.65390885,0.16195047
-0.06838626,-0.5758757,-3.0115132,0.6306815,0.43193504
-0.089429155,-0.5987749,-2.898406,0.54327965,0.8561965
-0.07674736,-0.68764895,-3.3253303,0.4745563,1.0490426
-0.01992777,-0.8516528,-3.5086675,0.09095469,0.97190416
0.1489191,-1.0061538,-3.6244645,-0.42435285,0.93333495
0.13754189,-1.2346888,-3.4066982,-0.626192,0.8561965
0.14006707,-1.1686379,-3.3645782,-0.24719676,0.6633504
0.33250934,-1.3052245,-3.2096157,-0.2443901,0.77905804
0.3669815,-1.5781314,-3.0665278,-0.36717483,0.8561965
-0.09841801,-1.209077,-2.779364,0.108128816,0.47050425
0.20626104,-1.1687398,-2.6852531,0.14419547,-0.14660333
0.19844693,-1.2939576,-2.6050224,-0.07150063,0.084812015
-0.042957544,-0.8970088,-2.6246042,0.05158785,-0.069464885
-0.15987864,-0.71661705,-2.2872863,0.07231954,0.3933658
-0.058303773,-0.55734456,-1.7419862,1.1897024,0.007673565
-0.06986183,-0.5755494,-1.7852633,1.4198159,-0.069464885
-0.16817024,-0.5458988,-1.5762783,1.9994227,-0.03089566
-0.2590683,-0.5731261,-1.526949,1.8422049,-0.18517256
-0.20503226,-0.61798936,-1.8910078,1.8358682,0.20051968
-0.25664648,-0.5943062,-1.9761444,1.4083554,-0.33944947
-0.1266678,-0.47991526,-1.9252409,1.3207964,-0.14660333
-0.115348995,-0.53085876,-1.4597346,1.345951,-0.10803411
-0.11501737,-0.6615986,-1.2213556,2.0232751,-0.03089566
-0.07757583,-0.7592522,-1.4548508,1.7229861,0.084812015
-0.08738835,-0.89510643,-1.0968932,2.0132015,0.31622735
-0.06025985,-0.8908084,-1.1758717,1.523899,0.62478113
0.10422599,-1.1037229,-1.5739056,1.5275874,0.084812015
0.14579526,-1.2053605,-1.9423543,1.1588948,0.123381235
0.123444915,-1.1551708,-2.3688922,0.2681599,0.5476427
0.10907954,-1.2642281,-2.353023,-0.3604621,0.23908891
0.3239833,-1.485625,-2.46175,-0.27722093,0.27765813
0.36947405,-1.5636892,-2.7714076,-0.32324895,0.20051968
0.11829734,-1.5857322,-2.1936898,-0.123027,-0.03089566
0.18926734,-1.8255239,-1.7825825,-0.1389068,-0.4165879
0.20068836,-1.6630005,-1.3334306,0.746194,-0.262311
0.19405222,-1.4023397,-1.3742484,0.7309232,0.007673565
0.03154272,-1.0812497,-1.4184258,0.5439695,-0.30088022
-0.06789443,-0.8266908,-1.0837892,0.7499404,-0.10803411
-0.21683484,-0.6361666,-0.6995661,1.6654632,-0.45515713
-0.09038973,-0.78471,-0.8253342,2.3269303,0.007673565
-0.22862294,-0.647241,-0.71593696,2.5576422,-0.18517256
-0.2536251,-0.66471195,-0.47166383,2.7703612,-0.262311
-0.1160287,-0.6216793,-1.0049334,2.1026747,-0.49372634
-0.022063017,-0.70900595,-1.2880521,1.9868214,0.007673565
-0.026873827,-0.6986718,-1.4914232,1.6547918,-0.18517256
-0.2066311,-0.8665503,-1.5417384,1.1301216,0.20051968
0.037244648,-0.8455506,-1.5658551,1.175353,0.47050425
-0.06302565,-0.7579475,-1.3272208,1.3884189,0.16195047
0.049238324,-0.8210091,-1.4722288,1.6221162,0.31622735
0.15665987,-0.99047256,-1.3667015,0.9054786,0.23908891
0.15095088,-1.0412588,-1.4599624,0.8041121,0.27765813
0.30877137,-1.2342552,-1.9749268,0.14891282,0.31622735
0.26569527,-1.1668488,-2.255043,-0.1935583,0.084812015
0.2554233,-1.2973536,-2.1736407,-0.31904665,0.16195047
0.3042559,-1.6109918,-2.0159628,0.0017913878,0.084812015
0.35291624,-1.7109462,-1.8599292,0.30642644,0.084812015
0.32072687,-1.7440655,-1.6086452,0.40926138,-0.10803411
0.20932096,-1.7088823,-1.0087934,0.9283123,-0.45515713
0.15490246,-1.5533011,-1.3020784,0.6973952,-0.33944947
0.17960536,-1.3508906,-0.76783633,1.0137067,-0.10803411
0.22483486,-1.3335931,-0.91670454,1.0714856,0.007673565
0.15036368,-1.3307532,-0.86675626,1.1486871,-0.14660333
0.09614575,-1.0003388,-0.76092035,1.4977096,-0.45515713
0.03356448,-0.8392252,-0.6961843,2.5205796,-0.03089566
-0.23770256,-0.622946,-0.28934664,2.7987046,-0.10803411
-0.27870998,-0.6385857,-0.6158694,2.903929,-0.37801868
-0.09340629,-0.72445583,-1.0760446,2.3547697,-0.37801868
0.02036947,-0.89850104,-1.3123685,2.263914,-0.30088022
0.051874936,-0.8565907,-1.4016591,2.1170845,-0.30088022
0.10718393,-1.1184824,-1.177097,1.42896,-0.03089566
0.025651067,-1.0126352,-1.1105512,2.1531925,0.3547966
0.008736104,-1.0273427,-1.1973579,2.5417209,0.3547966
0.013018519,-0.93192977,-1.3758789,2.1120381,0.5090735
0.09413934,-1.1040874,-1.3999816,1.8773137,0.5090735
0.2875678,-1.1827992,-2.4057646,1.1061004,0.93333495
0.3160935,-1.2383125,-2.484404,0.60320365,0.3547966
0.38437587,-1.3178055,-3.243001,-0.24611852,0.5476427
0.42243445,-1.5993075,-2.790079,-0.20208463,0.6633504
0.5541743,-1.7318559,-3.2568393,-0.37065908,0.6633504
0.4735117,-1.952937,-2.854404,-0.5673088,0.62478113
0.56592906,-1.9830891,-2.8588567,-0.07725927,0.6633504
0.5421262,-2.237645,-2.29347,0.0071914494,0.31622735
0.5348941,-2.2000303,-2.156505,0.2843521,-0.10803411
0.50959283,-2.095906,-2.2722006,-0.06969127,0.23908891
0.39636862,-1.7312604,-2.1740303,-0.014881104,0.007673565
0.105388224,-1.3627032,-1.5303268,0.5123764,-0.03089566
0.002876103,-1.1208019,-1.4418545,1.0286201,-0.14660333
0.036385566,-1.0409118,-1.2047895,1.4523817,-0.33944947
0.07881844,-0.96034974,-1.1102169,1.737621,-0.10803411
-0.07453331,-0.92382663,-0.91192496,2.0146098,0.20051968
0.015357882,-0.94075674,-1.0384467,2.4176967,0.20051968
0.09427273,-1.0911105,-1.3839489,1.7852193,0.084812015
0.14985403,-0.9872632,-1.5270727,1.4973857,-0.03089566
0.16735533,-1.0523,-1.3526796,1.2380806,0.16195047
0.19612491,-1.0843093,-1.4254099,1.550748,0.31622735
0.18975943,-1.2192873,-1.3145112,1.649804,0.43193504
0.07778549,-1.0512189,-1.2407029,2.1002123,0.62478113
0.17404321,-1.3040755,-1.5209371,1.5653265,1.0490426
0.33881938,-1.4375831,-1.9728872,0.9953104,1.3190272
0.42447567,-1.4564795,-2.5015311,0.39641598,1.5118734
0.40805155,-1.5106164,-2.6630664,-0.43655106,1.0104734
0.38938028,-1.6939191,-2.4777508,-0.70927715,0.8561965
0.48048532,-1.9862318,-2.7562504,-0.7444037,0.89476573
0.5082849,-2.207892,-2.3953228,-0.609434,0.81762725
0.51920956,-2.2408326,-2.552867,-0.47970876,1.0104734
0.2879203,-2.3102696,-1.7809426,0.16708878,0.81762725
0.23943448,-2.3673613,-2.019679,-0.27199277,0.5476427
0.17612642,-2.3702602,-2.2039804,-0.68495476,0.62478113
0.21894038,-2.0651534,-2.040608,-0.33673224,0.16195047
-0.042843938,-1.591539,-1.7741091,0.1475071,-0.14660333
-0.061140776,-1.4087169,-1.171519,1.0492367,-0.069464885
-0.012969792,-1.254052,-0.9094957,1.7216166,-0.49372634
-0.13504395,-1.0560023,-0.7916231,2.673109,-0.03089566
-0.12771428,-1.0049709,-0.8581958,2.1842322,-0.609434
-0.07417619,-1.0636593,-1.080951,1.9264945,-0.18517256
0.06969103,-1.1354982,-1.2869397,1.4098096,-0.069464885
0.08110225,-1.0555798,-1.5656195,1.372496,0.43193504
0.12522754,-1.051878,-1.3719152,1.3433486,0.7404888
0.24604332,-1.246826,-1.4424452,1.2296304,1.280458
0.2962954,-1.3845866,-1.4696466,1.1062379,0.97190416
0.22482044,-1.4012562,-1.3208067,1.447605,1.280458
0.19760811,-1.3992826,-1.2707964,1.4805163,1.1647503
0.23207295,-1.4541191,-1.4404751,1.3783039,0.97190416
0.33431733,-1.4901118,-1.7777989,0.603014,0.89476573
0.32221168,-1.6344593,-2.3659873,-0.3200942,0.97190416
0.21268547,-1.7101852,-2.2043314,-0.67879725,1.2033195
0.420968,-2.0806324,-2.6256905,-1.0154567,0.89476573
0.47094744,-2.3056097,-2.6352444,-0.8506743,0.8561965
0.45834392,-2.518945,-2.3768601,-0.43663928,0.93333495
0.44284004,-2.6346536,-2.1275783,-0.5220618,0.7404888
0.4471637,-2.5037036,-1.8490149,-0.28209028,0.5862119
0.47279906,-2.60895,-2.083206,-0.30522296,1.0876118
0.34460807,-2.4049566,-1.9716294,0.07052758,0.47050425
0.14505795,-1.9851725,-1.8910019,0.43941012,-0.18517256
0.027147949,-1.6605699,-1.3798006,1.0641986,0.20051968
0.06764749,-1.4867187,-0.74133325,1.9604208,0.23908891
0.05038455,-1.4271884,-0.76213276,2.4144814,-0.4165879
0.036073446,-1.3806943,-0.90053153,2.252116,-0.03089566
-0.0106291175,-1.2507406,-0.88856447,2.1755083,-0.30088022
0.040214956,-1.1973349,-1.1700643,1.8600899,0.6633504
0.15462348,-1.2726666,-1.5149676,1.2497088,0.7019196
0.13040456,-1.3395634,-1.2482497,1.302618,0.62478113
0.1492011,-1.2725354,-1.0512261,1.6433706,0.81762725
0.18144011,-1.2946731,-1.105509,1.6542848,0.77905804
0.13967273,-1.3674705,-0.748886,2.370928,0.89476573
0.203197,-1.5344731,-1.0680714,1.8476195,1.1261811
0.27034652,-1.541905,-1.3688737,1.400566,1.2033195
0.28081834,-1.684924,-1.8796278,0.29608372,1.0490426
0.3482709,-1.7628717,-1.8825858,0.52554655,1.5504426
0.3208775,-1.9435071,-1.7559677,-0.14236948,1.627581
0.45500493,-2.30534,-1.9149212,-0.3687831,1.473304
0.5279517,-2.458283,-2.2497911,-0.44356093,1.280458
0.4596126,-2.6720667,-2.0489202,-0.46134648,0.97190416
0.36790293,-2.7426043,-1.8638365,-0.34850654,0.89476573
0.13774997,-2.230458,-1.8393894,0.17475644,1.0876118
0.26310498,-2.108372,-1.6091187,0.14008358,1.3190272
0.31250316,-2.0901623,-1.3632836,0.09505406,1.0490426
0.23950571,-1.8927182,-1.446805,0.26837757,0.93333495
-0.034631044,-1.5667206,-1.6429361,0.40128985,0.3547966
-0.023498476,-1.2225825,-0.75005424,1.3983836,0.084812015
0.017841935,-1.2494504,-0.9652303,2.0566342,0.20051968
0.035301864,-1.2990965,-1.0862981,1.9748814,0.43193504
-0.1217038,-1.0112588,-1.0555027,1.4192625,0.007673565
-0.115529686,-0.94128376,-1.2152038,1.0690054,0.27765813
0.023184001,-1.1921238,-0.81846905,1.4278957,0.8561965
0.040152907,-1.2247831,-0.63501304,1.2329375,0.97190416
0.083031595,-1.294497,-0.6841357,1.1949221,1.1647503
0.0145513415,-1.1688825,-0.6951529,1.6912152,0.7019196
-0.09153764,-1.1268507,-0.7775991,1.5191566,0.81762725
0.08968884,-1.3053808,-0.89950377,1.1451796,0.8561965
0.073257744,-1.337976,-1.3775171,0.57024777,0.6633504
0.12213194,-1.489783,-1.3689382,0.124682575,1.2033195
0.2937498,-1.8901703,-1.7852175,-0.7894163,0.8561965
0.26450598,-2.0584064,-1.6705688,-0.6925707,1.1261811
0.30581552,-2.1343296,-1.5654676,-0.07646009,0.97190416
0.107212275,-2.2217498,-1.7491049,-0.16532752,1.0104734
0.23851502,-2.2631507,-1.3542383,0.42460075,1.0876118
0.16379595,-2.1503205,-1.6054558,0.13181415,0.93333495
0.112837225,-1.8737947,-1.733198,0.16327348,1.0490426
0.06837496,-1.8099413,-1.6497985,0.033299953,0.6633504
0.003205657,-1.6742427,-1.6966125,0.07479659,0.5476427
0.05501935,-1.5130932,-1.1086138,0.9792235,0.27765813
0.0053240657,-1.3397,-1.0979009,1.2748665,0.123381235
-0.04205811,-1.2339234,-1.1395034,1.4566329,0.16195047
-0.034133613,-1.233953,-1.1688157,1.619817,0.27765813
-0.02739638,-1.176998,-0.8727524,1.5196697,0.084812015
-0.038034827,-1.0831914,-0.5560079,1.8482851,0.3933658
-0.023318946,-1.1676723,-0.7404188,1.4073426,-0.18517256
0.019197851,-1.2204877,-0.7262382,1.1555085,-0.262311
-0.068105936,-0.99548465,-0.21813127,1.6595749,0.084812015
-0.026933014,-1.0419477,-0.30173075,1.8076104,-0.14660333
-0.13716072,-0.91331065,-0.19828492,2.3739736,-0.069464885
-0.05411756,-1.0740823,-0.49489382,2.347167,0.27765813
-0.16533619,-0.96629876,-0.5979137,2.10785,-0.45515713
-0.033578724,-1.37219,-1.1201593,1.2924098,-0.45515713
-0.070967555,-1.4348464,-1.250541,0.56725824,0.007673565
0.048897833,-1.8318176,-1.4668754,-0.22021756,-0.10803411
-0.05145517,-1.8191304,-1.2027317,0.27703014,-0.069464885
0.14792317,-2.0926344,-1.1837528,0.46765044,0.084812015
0.1337009,-2.176545,-1.6673044,0.4621264,-0.14660333
0.17822546,-2.2226677,-1.8197464,0.38097337,-0.14660333
0.24368608,-2.0352144,-1.2464818,0.790123,0.084812015
0.03881669,-1.7618784,-1.7069256,0.33879915,0.16195047
0.0074539185,-1.5120723,-1.4130511,0.59070003,-0.10803411
0.03601879,-1.3874717,-1.1884224,0.89389074,-0.22374178
-0.15624192,-0.9804778,-0.8049969,0.97963405,-0.262311
-0.121464685,-1.0449845,-1.0723358,1.7278312,-0.30088022
-0.1341047,-0.951173,-0.9329073,2.190491,-0.4165879
-0.1844582,-0.7451148,-0.66533995,3.1874979,-0.10803411
-0.17854555,-0.6362116,-0.4913143,3.2568994,-0.4165879
-0.14167112,-0.7452223,-0.4211843,2.632034,-0.37801868
-0.34821138,-0.7102651,-0.87878275,1.8085518,-0.8794186
-0.3016198,-0.79162574,-0.7454454,1.7718834,-0.84084934
-0.41004857,-0.65449345,-0.5263613,2.044832,-0.45515713
-0.24347043,-0.83595294,-0.22382891,2.628403,-0.18517256
-0.13792238,-1.0596325,-0.21827388,2.690586,-0.4165879
-0.16344687,-1.094099,-0.5446554,2.5375812,-0.18517256
-0.2155747,-1.0996413,-0.7083228,1.8404194,-0.262311
-0.17521787,-1.1823955,-0.5520899,1.5483743,-0.22374178
-0.098882675,-1.6731718,-0.9408393,0.36814806,-0.22374178
0.030360729,-1.9355421,-1.3207188,0.014060408,0.007673565
0.12494022,-2.0335045,-1.4952163,0.29704562,-0.22374178
0.22432351,-2.2277985,-1.614297,0.5270456,0.04624279
0.2668869,-2.1907744,-1.5889279,0.65561104,0.084812015
-0.14389831,-1.8411705,-2.4075942,0.08548704,0.123381235
0.046973854,-1.6295857,-1.2950481,0.6399164,0.084812015
0.050085545,-1.4800322,-0.9150274,0.8450166,-0.262311
0.006320119,-1.3585624,-1.1539214,0.71382725,-0.5322956
-0.08497442,-1.1731437,-1.1560439,1.2324961,-0.37801868
-0.06137669,-1.1443378,-0.9958035,1.6027064,-0.84084934
-0.17492367,-0.8519391,-0.7089437,2.5032673,-1.4965261
-0.15667857,-0.8027901,-0.56296176,3.0440023,-0.14660333
-0.22826567,-0.6110945,-0.4372922,3.0804017,-0.37801868
-0.15369229,-0.73748624,-0.38632208,2.7507782,-0.6480032
-0.105067745,-0.9157984,-0.21506956,2.0561297,-0.8022801
-0.09794429,-0.9649827,-0.36406368,1.8749067,-0.49372634
-0.10025358,-0.9617663,-0.35082185,2.0081182,0.47050425
-0.04371202,-1.1294911,-0.29906088,1.6928806,-0.8794186
-0.04224938,-1.1624665,-0.5504389,1.7690163,-0.14660333
-0.032399774,-1.2220802,-0.64539564,1.8089241,-0.069464885
-0.08919063,-1.1728207,-0.9930031,1.816655,0.123381235
-0.03803867,-1.2958696,-0.95094746,1.5362295,0.123381235
-0.016338348,-1.5005348,-1.4343524,0.57307863,0.123381235
0.19651258,-1.7531126,-2.0610723,0.6039649,-0.14660333
0.1340253,-1.9629803,-1.7803396,0.3607854,0.084812015
0.16929674,-2.2000628,-1.5900358,0.44132343,0.31622735
0.27078807,-2.0264852,-1.3101727,0.41802618,0.31622735
0.15362048,-1.8211218,-1.2302258,0.5282831,-0.069464885
0.19944727,-1.9056817,-1.2821048,0.71067715,-0.069464885
0.21484429,-1.909143,-0.943979,0.9369056,-0.14660333
0.031731784,-1.5589466,-0.8929459,0.8960215,-0.03089566
0.015331656,-1.2641914,-0.64448917,1.4110843,-0.45515713
-0.0054850876,-1.1983905,-0.84916407,1.6464518,-0.22374178
-0.043569386,-1.1490288,-0.7609698,1.7397902,-0.5322956
-0.22061986,-0.88243175,-0.7828312,2.0282252,-0.22374178
-0.14932683,-0.81728584,-0.49909014,2.8434818,-0.8022801
-0.06865579,-0.9125767,-0.5787919,2.6183016,-0.10803411
-0.07675207,-0.8619853,-0.41817364,2.6876915,-0.33944947
-0.049099505,-0.9263678,-0.31543642,2.1381004,-0.609434
-0.04249963,-1.0014708,-0.08587551,2.0739443,-0.7251417
-0.005919814,-1.1685789,-0.048259616,1.9407932,-0.609434
-0.046785086,-1.1404849,0.066450715,2.2456312,-0.14660333
-0.18979871,-0.93010014,-0.14352787,2.4479773,-0.5322956
-0.13350374,-0.9989844,-0.16771,2.9760964,0.04624279
-0.11715415,-1.1224343,-0.41172796,1.8964499,0.5862119
-0.0602144,-1.3199923,-0.6207781,1.7020103,-0.45515713
-0.07264191,-1.4358584,-0.73427904,1.0883555,0.23908891
0.022832364,-1.5142916,-0.9306032,0.9105972,0.31622735
0.17267084,-1.9889295,-1.3399225,0.23870996,0.43193504
0.30310678,-2.5168333,-1.5325592,-0.14024779,0.16195047
0.16576535,-2.2653584,-1.7257618,0.0068047345,0.3547966
0.21458405,-2.3565316,-1.8145934,0.16232172,0.084812015
0.091177195,-2.1129622,-1.88787,0.4281496,0.123381235
0.17446196,-2.0374634,-1.6173214,0.61026156,0.27765813
0.056929678,-1.7578416,-1.6382254,0.51125264,0.123381235
0.12645802,-1.6548684,-1.2251645,0.9314034,-0.33944947
0.09518409,-1.616561,-1.1745216,0.9052123,-0.30088022
-0.0583781,-1.3331834,-1.0813067,1.5556136,0.04624279
-0.05285144,-1.4720664,-1.5834354,1.6765171,0.123381235
-0.024505824,-1.3293427,-1.1279014,2.3198338,-0.03089566
-0.03710282,-1.2431371,-1.1176366,2.058985,-0.22374178
-0.010229945,-1.2472645,-0.86413294,2.3664117,-0.069464885
-0.0005891323,-1.2835405,-0.71446466,1.8855597,-0.6865725
0.008454651,-1.3307083,-0.64187616,2.036526,-0.84084934
0.049607277,-1.4491849,-0.7619738,1.7870263,-0.9179878
0.018722117,-1.3689944,-0.53253245,2.265055,-0.33944947
0.0028319657,-1.4095564,-0.6493616,2.0309916,-0.6865725
-0.008943737,-1.395084,-0.6093382,2.397084,-0.84084934
0.06873554,-1.5461591,-0.66359794,1.7217238,-0.49372634
0.07136455,-1.6882503,-0.80419,1.3362068,-0.37801868
0.09272617,-1.803433,-1.327129,0.7556852,-0.4165879
